cluster_id,keyword_hit,advertiser_name,page_id,ad_archive_id,started_running,still_active,days_live,countries,surfaces,variant_count,hook_first_line,headline,destination_url,eu_reach,longest_single_creative_days,total_span_days,relaunch,country_count,aftenskole_flag,target_ages,target_gender,lp_h1,lp_page_type,price_visible
C5,take the edge off,Mindful Drinking Community,981893088342267,4486648134888413,2026-06-29,True,61,DE,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,46,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Alcohol Free Daily,1242007825660068,3467802273387674,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,12440,61,61,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,2333551437052566,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,461,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Alcohol Free Daily,1242007825660068,3683262361813332,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,34000,61,61,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,787456261081220,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,70,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Alcohol Free Daily,1242007825660068,971652489253774,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,321,61,61,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1406406354727613,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,444,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,2404345626723921,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,92,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,27344328288558031,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,29,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1000254296115545,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,97,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1549752343370848,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,181,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1000428642594605,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,800,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1015024347893287,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,43,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,1407632974531519,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,114,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Mindful Drinking Community,981893088342267,4486648134888413,2026-06-29,True,61,NL,facebook|instagram|audience_network|messenger|threads,1,Tired of feeling held back by your drinking habits?,82% less alcohol in 30 days,calmio.ai,46,68,68,False,6,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C4,somatic,Digital Skating School,952302017975278,1542259510626147,2026-06-30,True,60,DK,facebook|instagram|audience_network|messenger|threads,1,"If you came to skating as an adult, you know the feeling: you drill the same moves for months and still can't tell if you're actually improving.",Stop Forcing Your Skating,digitalskatingschool.com/start,1326,60,60,False,2,False,18-65,All,Start – Digital Skating School,application_form,gated
C4,somatic,Digital Skating School,952302017975278,1027524393120178,2026-06-30,True,60,DK,facebook|instagram|audience_network|messenger|threads,1,"If you came to skating as an adult, you know the feeling: you drill the same moves for months and still can't tell if you're actually improving.",Stop Forcing Your Skating,digitalskatingschool.com/start,1023,60,60,False,2,False,18-65,All,Start – Digital Skating School,application_form,gated
C4,somatic,Digital Skating School,952302017975278,1542259510626147,2026-06-30,True,60,NL,facebook|instagram|audience_network|messenger|threads,1,"If you came to skating as an adult, you know the feeling: you drill the same moves for months and still can't tell if you're actually improving.",Stop Forcing Your Skating,digitalskatingschool.com/start,1326,60,60,False,2,False,18-65,All,Start – Digital Skating School,application_form,gated
C4,somatic,Digital Skating School,952302017975278,1027524393120178,2026-06-30,True,60,NL,facebook|instagram|audience_network|messenger|threads,1,"If you came to skating as an adult, you know the feeling: you drill the same moves for months and still can't tell if you're actually improving.",Stop Forcing Your Skating,digitalskatingschool.com/start,1023,60,60,False,2,False,18-65,All,Start – Digital Skating School,application_form,gated
C5,take the edge off,Ask Dr. Whitmore,1091684257372726,4609966819288059,2026-06-30,True,60,DK,facebook|instagram|audience_network|messenger|threads,1,You don’t need to hit rock bottom to make a change.,Discover your drinker type 👉,calmio.ai,264,60,60,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Ask Dr. Whitmore,1091684257372726,4609966819288059,2026-06-30,True,60,DE,facebook|instagram|audience_network|messenger|threads,1,You don’t need to hit rock bottom to make a change.,Discover your drinker type 👉,calmio.ai,264,60,60,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C5,take the edge off,Ask Dr. Whitmore,1091684257372726,4609966819288059,2026-06-30,True,60,NL,facebook|instagram|audience_network|messenger|threads,1,You don’t need to hit rock bottom to make a change.,Discover your drinker type 👉,calmio.ai,264,60,60,False,3,False,25-65,All,Therapy & Recovery Support for Life Challenges - Calmio.ai,application_form,$1
C1,lying awake,The Honest Mama,1002980252908155,1572458927930662,2026-07-02,True,58,DK,facebook|instagram|audience_network|messenger|threads,2,Don't waste your money on grounding sheets until you hear what happened to me three weeks after I gave birth. I was the last person who thought something like this would help.,The sheet that helped her baby sleep,groundingwell.com,27,65,65,False,3,False,25-65,All,Heal your Body with  Nature's Electrons,direct_checkout,$39
C1,lying awake,The Honest Mama,1002980252908155,1572458927930662,2026-07-02,True,58,DE,facebook|instagram|audience_network|messenger|threads,2,Don't waste your money on grounding sheets until you hear what happened to me three weeks after I gave birth. I was the last person who thought something like this would help.,The sheet that helped her baby sleep,groundingwell.com,27,65,65,False,3,False,25-65,All,Heal your Body with  Nature's Electrons,direct_checkout,$39
C5,take the edge off,Bollsen,221815301688203,5431804830377229,2026-07-02,True,58,DK,facebook|instagram|audience_network|messenger|threads,1,I used to leave the gym with a headache more often than not.,"The gym got quiet, and my head finally caught up",lp.bollsen-hearingprotection.com,15710,58,58,False,2,False,18-65,All,BOLLSEN HEARING PROTECTION,direct_checkout,$1
C5,take the edge off,Bollsen,221815301688203,5431804830377229,2026-07-02,True,58,DE,facebook|instagram|audience_network|messenger|threads,1,I used to leave the gym with a headache more often than not.,"The gym got quiet, and my head finally caught up",lp.bollsen-hearingprotection.com,15710,58,58,False,2,False,18-65,All,BOLLSEN HEARING PROTECTION,direct_checkout,$1
C7,executive dysfunction,Human Behavior Lab,1018485781348164,884136418077975,2026-07-02,True,58,DE,facebook|instagram|audience_network|messenger|threads,1,"""I'm not lazy, I'm just overwhelmed."" Sound familiar?",For the brain with 47 tabs open at once. 🧠,blossomup.co,9,58,58,False,4,False,18-65,All,,,
C7,executive dysfunction,Human Behavior Lab,1018485781348164,884136418077975,2026-07-02,True,58,GB,facebook|instagram|audience_network|messenger|threads,1,"""I'm not lazy, I'm just overwhelmed."" Sound familiar?",For the brain with 47 tabs open at once. 🧠,blossomup.co,9,58,58,False,4,False,18-65,All,,,
C7,executive dysfunction,Human Behavior Lab,1018485781348164,1042499094835013,2026-07-02,True,58,GB,facebook|instagram|audience_network|messenger|threads,1,"""I'm not lazy, I'm just overwhelmed."" Sound familiar?",For the brain with 47 tabs open at once. 🧠,blossomup.co,7,58,58,False,4,False,18-65,All,,,
C7,executive dysfunction,Human Behavior Lab,1018485781348164,884136418077975,2026-07-02,True,58,US,facebook|instagram|audience_network|messenger|threads,1,"""I'm not lazy, I'm just overwhelmed."" Sound familiar?",For the brain with 47 tabs open at once. 🧠,blossomup.co,9,58,58,False,4,False,18-65,All,,,
C7,executive dysfunction,Human Behavior Lab,1018485781348164,1042499094835013,2026-07-02,True,58,US,facebook|instagram|audience_network|messenger|threads,1,"""I'm not lazy, I'm just overwhelmed."" Sound familiar?",For the brain with 47 tabs open at once. 🧠,blossomup.co,7,58,58,False,4,False,18-65,All,,,
C7,executive dysfunction,Human Behavior Lab,1018485781348164,884136418077975,2026-07-02,True,58,AU,facebook|instagram|audience_network|messenger|threads,1,"""I'm not lazy, I'm just overwhelmed."" Sound familiar?",For the brain with 47 tabs open at once. 🧠,blossomup.co,9,58,58,False,4,False,18-65,All,,,
C7,executive dysfunction,Human Behavior Lab,1018485781348164,1042499094835013,2026-07-02,True,58,AU,facebook|instagram|audience_network|messenger|threads,1,"""I'm not lazy, I'm just overwhelmed."" Sound familiar?",For the brain with 47 tabs open at once. 🧠,blossomup.co,7,58,58,False,4,False,18-65,All,,,
C2,mental load,Mona's Essentials,875988558929931,1929637971034509,2026-07-03,True,57,DE,instagram,1,Mental Load ist nicht dir Aufgabe.,,instagram.com,28322,57,57,False,1,False,25-65,Women,Instagram,application_form,$1
C4,dysregulated,Dr. Greg D Raymond,1071688112690624,1496796565524939,2026-07-03,True,57,GB,facebook|instagram|audience_network|messenger|threads,1,"If your belly won't move no matter what you eat or how much you exercise, cortisol is almost certainly the reason. High cortisol tells your body to store fat specifically in the abdomen, spikes hunger, kills fullness signals, and wrecks sleep, which raises cortisol again the next morning and keeps the whole cycle running.",Regulate your cortisol and lose that belly fat,rituallabs.shop,,74,74,False,3,False,18-65,All,,direct_checkout,$1
C4,dysregulated,Dr. Greg D Raymond,1071688112690624,1347620344146468,2026-07-03,True,57,GB,facebook|instagram|audience_network|messenger|threads,1,"If your belly won't move no matter what you eat or how much you exercise, cortisol is almost certainly the reason. High cortisol tells your body to store fat specifically in the abdomen, spikes hunger, kills fullness signals, and wrecks sleep, which raises cortisol again the next morning and keeps the whole cycle running.",Regulate your cortisol and lose that belly fat,rituallabs.shop,,74,74,False,3,False,18-65,All,,direct_checkout,$1
C4,dysregulated,Dr. Greg D Raymond,1071688112690624,1496796565524939,2026-07-03,True,57,US,facebook|instagram|audience_network|messenger|threads,1,"If your belly won't move no matter what you eat or how much you exercise, cortisol is almost certainly the reason. High cortisol tells your body to store fat specifically in the abdomen, spikes hunger, kills fullness signals, and wrecks sleep, which raises cortisol again the next morning and keeps the whole cycle running.",Regulate your cortisol and lose that belly fat,rituallabs.shop,,74,74,False,3,False,18-65,All,,direct_checkout,$1
